Source;Target;weight
Kevan-Lannister;Lancel-Lannister;17
Kevan-Lannister;Mace-Tyrell;5
Kevan-Lannister;Pycelle;8
Kevan-Lannister;Randyll-Tarly;6
Kevan-Lannister;Ronnet-Connington;3
Kevan-Lannister;Sansa-Stark;5
Kevan-Lannister;Stannis-Baratheon;3
Kevan-Lannister;Tommen-Baratheon;20
Kevan-Lannister;Tyrion-Lannister;30
Kevan-Lannister;Tywin-Lannister;32
Kevan-Lannister;Varys;8
Kevan-Lannister;Willem-Lannister;3
Khorane-Sathmantes;Salladhor-Saan;4
Khorane-Sathmantes;Stannis-Baratheon;3
Khrazz;Spotted-Cat;4
Khrazz;Steelskin;3
Kindly-Man;Waif;13
Kojja-Mo;Samwell-Tarly;8
Koss;Yoren;5
Kurleket;Tyrion-Lannister;5
Kyra;Theon-Greyjoy;4
Lambert-Turnberry;Tallad;3
Lamprey;Porridge;3
Lancel-Lannister;Moon-Boy;11
Lancel-Lannister;Osmund-Kettleblack;13
Lancel-Lannister;Robert-Baratheon;7
Lancel-Lannister;Sansa-Stark;3
Lancel-Lannister;Tyrion-Lannister;18
Lancel-Lannister;Varys;3
Lark;Samwell-Tarly;3
Lark;Small-Paul;8
Lark;Softfoot;3
Leaf;Meera-Reed;6
Leathers;Toregg;4
Leathers;Tormund;3
Leathers;Wun-Weg-Wun-Dar-Wun;9
Lem;Sandor-Clegane;5
Lem;Sharna;3
Lem;Tansy;3
Lem;Thoros-of-Myr;13
Lem;Tom-of-Sevenstreams;21
Lemore;Rolly-Duckfield;5
Lemore;Tyrion-Lannister;16
Lemore;Yandry;5
Lemore;Ysilla;3
Leo-Lefford;Tyrion-Lannister;4
Leo-Tyrell;Pate-(novice);8
Leo-Tyrell;Roone;3
Leo-Tyrell;Samwell-Tarly;3
Leobald-Tallhart;Rodrik-Cassel;5
Leona-Woolfield;Wyman-Manderly;4
Lewyn-Martell;Oswell-Whent;3
Lollys-Stokeworth;Shae;5
Lollys-Stokeworth;Symon-Silver-Tongue;3
Lollys-Stokeworth;Tanda-Stokeworth;18
Lollys-Stokeworth;Tyrion-Lannister;8
Lollys-Stokeworth;Varys;5
Lommy-Greenhands;Weasel;7
Lommy-Greenhands;Woth;3
Lommy-Greenhands;Yoren;13
Longwater-Pyke;Victarion-Greyjoy;3
Loras-Tyrell;Mace-Tyrell;9
Loras-Tyrell;Margaery-Tyrell;31
Loras-Tyrell;Olenna-Redwyne;5
Loras-Tyrell;Osmund-Kettleblack;17
Loras-Tyrell;Petyr-Baelish;5
Loras-Tyrell;Renly-Baratheon;27
Loras-Tyrell;Robert-Baratheon;7
Loras-Tyrell;Rodrik-Cassel;3
Loras-Tyrell;Sandor-Clegane;4
Loras-Tyrell;Sansa-Stark;27
Loras-Tyrell;Stannis-Baratheon;4
Loras-Tyrell;Tommen-Baratheon;13
Loras-Tyrell;Tyrion-Lannister;21
Loras-Tyrell;Willas-Tyrell;4
Lorent-Caswell;Renly-Baratheon;3
Lorren;Squint;3
Lorren;Sybelle-Glover;3
Lorren;Theon-Greyjoy;7
Lorren;Urzen;3
Lorren;Wex-Pyke;4
Lothar-Frey;Marq-Piper;3
Lothar-Frey;Merrett-Frey;3
Lothar-Frey;Robb-Stark;12
Lothar-Frey;Roose-Bolton;3
Lothar-Frey;Roslin-Frey;4
Lothar-Frey;Walder-Frey;6
Lothar-Frey;Walder-Rivers;3
Lothor-Brune;Mya-Stone;6
Lothor-Brune;Petyr-Baelish;8
Lothor-Brune;Robert-Arryn;4
Lothor-Brune;Sansa-Stark;9
Lucas-Codd;Red-Oarsman;3
Lucas-Codd;Torwold-Browntooth;3
Luton;Skinner;3
Luwin;Meera-Reed;4
Luwin;Nan;12
Luwin;Osha;28
Luwin;Rickard-Karstark;3
Luwin;Rickon-Stark;21
Luwin;Robb-Stark;26
Luwin;Rodrik-Cassel;21
Luwin;Theon-Greyjoy;27
Luwin;Tommen-Baratheon;3
Luwin;Tyrion-Lannister;10
Luwin;Walder-Frey-(son-of-Merrett);4
Lyanna-Mormont;Stannis-Baratheon;3
Lyanna-Stark;Rhaegar-Targaryen;4
Lyanna-Stark;Robert-Baratheon;9
Lyanna-Stark;Sansa-Stark;4
Lyn-Corbray;Lyonel-Corbray;4
Lyn-Corbray;Lysa-Arryn;3
Lyn-Corbray;Petyr-Baelish;4
Lyn-Corbray;Robert-Arryn;6
Lyonel-Corbray;Petyr-Baelish;3
Lysa-Arryn;Marillion;15
Lysa-Arryn;Mathis-Rowan;3
Lysa-Arryn;Nestor-Royce;12
Lysa-Arryn;Petyr-Baelish;47
Lysa-Arryn;Robert-Arryn;23
Lysa-Arryn;Robert-Baratheon;8
Lysa-Arryn;Sansa-Stark;41
Lysa-Arryn;Stannis-Baratheon;4
Lysa-Arryn;Tansy;3
Lysa-Arryn;Tyrion-Lannister;36
Lysa-Arryn;Tywin-Lannister;4
Lysa-Arryn;Vardis-Egen;5
Mace-Tyrell;Margaery-Tyrell;11
Mace-Tyrell;Mathis-Rowan;3
Mace-Tyrell;Oberyn-Martell;15
Mace-Tyrell;Olenna-Redwyne;7
Mace-Tyrell;Paxter-Redwyne;10
Mace-Tyrell;Pycelle;4
Mace-Tyrell;Randyll-Tarly;8
Mace-Tyrell;Renly-Baratheon;4
Mace-Tyrell;Robert-Strong;3
Mace-Tyrell;Sansa-Stark;9
Mace-Tyrell;Stannis-Baratheon;12
Mace-Tyrell;Tommen-Baratheon;10
Mace-Tyrell;Tyrion-Lannister;18
Mace-Tyrell;Tywin-Lannister;14
Mace-Tyrell;Willas-Tyrell;4
Maddy;Mya-Stone;4
Maddy;Robert-Arryn;7
Maddy;Sansa-Stark;3
Maege-Mormont;Rickard-Karstark;3
Maege-Mormont;Robb-Stark;7
Maegor-I-Targaryen;Sansa-Stark;4
Maegor-I-Targaryen;Tommen-Baratheon;5
Maegor-I-Targaryen;Varys;3
Maggy;Melara-Hetherspoon;3
Malaquo-Maegyr;Nyessos-Vhassar;7
Malegorn;Narbert-Grandison;3
Malegorn;Selyse-Florent;5
Mallador-Locke;Thoren-Smallwood;4
Mance-Rayder;Melisandre;6
Mance-Rayder;Pypar;4
Mance-Rayder;Qhorin-Halfhand;13
Mance-Rayder;Ramsay-Snow;7
Mance-Rayder;Rattleshirt;12
Mance-Rayder;Rowan;4
Mance-Rayder;Samwell-Tarly;10
Mance-Rayder;Squirrel;5
Mance-Rayder;Stannis-Baratheon;16
Mance-Rayder;Styr;14
Mance-Rayder;Theon-Greyjoy;9
Mance-Rayder;Thoren-Smallwood;7
Mance-Rayder;Tormund;32
Mance-Rayder;Val;14
Mance-Rayder;Varamyr;9
Mance-Rayder;Ygritte;14
Mandon-Moore;Sandor-Clegane;5
Mandon-Moore;Sansa-Stark;3
Mandon-Moore;Tyrion-Lannister;19
Mandon-Moore;Varys;3
Manfrey-Martell;Ricasso;4
Margaery-Tyrell;Megga-Tyrell;9
Margaery-Tyrell;Olenna-Redwyne;7
Margaery-Tyrell;Orton-Merryweather;4
Margaery-Tyrell;Osmund-Kettleblack;8
Margaery-Tyrell;Osney-Kettleblack;14
Margaery-Tyrell;Qyburn;6
Margaery-Tyrell;Renly-Baratheon;19
Margaery-Tyrell;Robert-Baratheon;5
Margaery-Tyrell;Sansa-Stark;41
Margaery-Tyrell;Senelle;3
Margaery-Tyrell;Taena-of-Myr;15
Margaery-Tyrell;Tallad;3
Margaery-Tyrell;Tommen-Baratheon;51
Margaery-Tyrell;Tyrion-Lannister;10
Margaery-Tyrell;Varys;3
Margaery-Tyrell;Willas-Tyrell;8
Marillion;Petyr-Baelish;5
Marillion;Robert-Arryn;3
Marillion;Rodrik-Cassel;5
Marillion;Sansa-Stark;12
Marillion;Tyrion-Lannister;10
Marillion;Willis-Wode;4
Marlon-Manderly;Stannis-Baratheon;3
Marq-Piper;Robb-Stark;3
Marq-Piper;Tywin-Lannister;3
Marselen;Symon-Stripeback;4
Martyn-Lannister;Tywin-Lannister;3
Martyn-Lannister;Willem-Lannister;3
Martyn-Rivers;Robb-Stark;3
Marwyn;Samwell-Tarly;6
Marya-Seaworth;Stannis-Baratheon;3
Mathis-Rowan;Paxter-Redwyne;8
Mathis-Rowan;Randyll-Tarly;4
Mathis-Rowan;Renly-Baratheon;8
Mathis-Rowan;Stannis-Baratheon;3
Meera-Reed;Osha;6
Meera-Reed;Rickon-Stark;6
Meera-Reed;Samwell-Tarly;5
Megga-Tyrell;Sansa-Stark;6
Meldred-Merlyn;Victarion-Greyjoy;3
Melisandre;Rattleshirt;6
Melisandre;Renly-Baratheon;4
Melisandre;Salladhor-Saan;6
Melisandre;Samwell-Tarly;7
Melisandre;Selyse-Florent;26
Melisandre;Sigorn;3
Melisandre;Stannis-Baratheon;87
Melisandre;Ygritte;3
Mellei;Morra;5
Meribald;Narbert;4
Meribald;Podrick-Payne;14
Meris;Quentyn-Martell;14
Meris;Tattered-Prince;9
Merrett-Frey;Petyr-Baelish;3
Meryn-Trant;Osmund-Kettleblack;21
Meryn-Trant;Polliver;8
Meryn-Trant;Rafford;16
Meryn-Trant;Robert-Baratheon;3
Meryn-Trant;Sandor-Clegane;19
Meryn-Trant;Sansa-Stark;8
Meryn-Trant;Syrio-Forel;5
Meryn-Trant;Tickler;11
Meryn-Trant;Tyrion-Lannister;12
Mezzara;Qezza;3
Mikken;Osha;3
Mikken;Theon-Greyjoy;4
Miklaz;Qezza;4
Mirri-Maz-Duur;Qotho;9
Missandei;Quentyn-Martell;3
Missandei;Skahaz-mo-Kandaq;6
Moelle;Scolera;10
Moelle;Unella;12
Mollander;Pate-(novice);3
Mollander;Roone;7
Monford-Velaryon;Stannis-Baratheon;3
Moon-Boy;Osmund-Kettleblack;12
Moqorro;Rodrik-Sparr;4
Moqorro;Tyrion-Lannister;7
Moqorro;Victarion-Greyjoy;21
Mord;Tyrion-Lannister;20
Mordane;Myrcella-Baratheon;12
Mordane;Petyr-Baelish;3
Mordane;Robert-Baratheon;7
Mordane;Sansa-Stark;47
Morgo;Tyrion-Lannister;4
Morrec;Tyrion-Lannister;5
Mors-Umber;Stannis-Baratheon;7
Mully;Owen;3
Mully;Satin;4
Mully;Spare-Boot;3
Munda;Tormund;4
Murenmure;Theon-Greyjoy;3
Mya-Stone;Myranda-Royce;6
Mya-Stone;Robert-Arryn;9
Mycah;Sandor-Clegane;11
Mycah;Sansa-Stark;10
Myranda-Royce;Robert-Arryn;4
Myranda-Royce;Sansa-Stark;3
Myrcella-Baratheon;Robb-Stark;3
Myrcella-Baratheon;Robert-Arryn;4
Myrcella-Baratheon;Robert-Baratheon;3
Myrcella-Baratheon;Sandor-Clegane;4
Myrcella-Baratheon;Sansa-Stark;18
Myrcella-Baratheon;Stannis-Baratheon;3
Myrcella-Baratheon;Sylva-Santagar;4
Myrcella-Baratheon;Tommen-Baratheon;36
Myrcella-Baratheon;Trystane-Martell;14
Myrcella-Baratheon;Tyrion-Lannister;21
Nage;Walton;3
Nan;Robb-Stark;4
Narbert-Grandison;Patrek-of-Kings-Mountain;3
Narbert-Grandison;Selyse-Florent;8
Nestor-Royce;Petyr-Baelish;17
Nestor-Royce;Robert-Arryn;7
Nestor-Royce;Sansa-Stark;13
Nestor-Royce;Yohn-Royce;3
Nurse;Penny;4
Nurse;Tyrion-Lannister;8
Nurse;Yezzan-zo-Qaggaz;12
Nute;Ralf-Stonehouse;3
Nute;Rodrik-Harlaw;6
Nute;Victarion-Greyjoy;11
Nymeria-Sand;Obara-Sand;17
Nymeria-Sand;Tyene-Sand;13
Obara-Sand;Tyene-Sand;16
Oberyn-Martell;Sansa-Stark;3
Oberyn-Martell;Tyene-Sand;3
Oberyn-Martell;Tyrion-Lannister;41
Oberyn-Martell;Tywin-Lannister;9
Oberyn-Martell;Viserys-Targaryen;4
Old-Bill-Bone;Quentyn-Martell;3
Olenna-Redwyne;Sansa-Stark;12
Olenna-Redwyne;Tyrion-Lannister;3
Olyvar-Frey;Robb-Stark;12
Olyvar-Frey;Ryman-Frey;4
Orell;Ygritte;3
Orton-Merryweather;Petyr-Baelish;5
Orton-Merryweather;Pycelle;5
Orton-Merryweather;Stannis-Baratheon;3
Orton-Merryweather;Taena-of-Myr;4
Orton-Merryweather;Tommen-Baratheon;3
Osfryd-Kettleblack;Osmund-Kettleblack;4
Osfryd-Kettleblack;Osney-Kettleblack;6
Osha;Rickon-Stark;8
Osha;Robb-Stark;6
Osha;Theon-Greyjoy;4
Osmund-Kettleblack;Osney-Kettleblack;10
Osmund-Kettleblack;Pycelle;3
Osmund-Kettleblack;Qyburn;3
Osmund-Kettleblack;Sansa-Stark;8
Osmund-Kettleblack;Tommen-Baratheon;6
Osmund-Kettleblack;Tyrion-Lannister;18
Osney-Kettleblack;Stannis-Baratheon;3
Osney-Kettleblack;Taena-of-Myr;3
Osney-Kettleblack;Tommen-Baratheon;6
Oswell-Kettleblack;Petyr-Baelish;4
Oswell-Kettleblack;Sansa-Stark;5
Othell-Yarwyck;Pypar;3
Othell-Yarwyck;Weeper;4
Ottyn-Wythers;Samwell-Tarly;3
Ottyn-Wythers;Thoren-Smallwood;6
Owen;Pypar;4
Owen;Robert-Baratheon;3
Owen;Satin;4
Owen;Spare-Boot;4
Palla;Ramsay-Snow;3
Palla;Theon-Greyjoy;3
Patchface;Selyse-Florent;3
Patchface;Shireen-Baratheon;6
Patchface;Stannis-Baratheon;6
Pate-(novice);Quill;4
Pate-(novice);Rosey;9
Pate-(novice);Walgrave;10
Pate-(whipping-boy);Tommen-Baratheon;4
Patrek-of-Kings-Mountain;Selyse-Florent;7
Patrek-of-Kings-Mountain;Wun-Weg-Wun-Dar-Wun;3
Paxter-Redwyne;Samwell-Tarly;4
Paxter-Redwyne;Tyrion-Lannister;4
Penny;Sweets;4
Penny;Tyrion-Lannister;59
Penny;Yezzan-zo-Qaggaz;9
Perwyn-Frey;Robb-Stark;6
Perwyn-Frey;Wendel-Manderly;3
Petyr-Baelish;Podrick-Payne;4
Petyr-Baelish;Pycelle;26
Petyr-Baelish;Renly-Baratheon;17
Petyr-Baelish;Robb-Stark;6
Petyr-Baelish;Robert-Arryn;26
Petyr-Baelish;Robert-Baratheon;30
Petyr-Baelish;Rodrik-Cassel;7
Petyr-Baelish;Roose-Bolton;3
Petyr-Baelish;Sandor-Clegane;3
Petyr-Baelish;Sansa-Stark;61
Petyr-Baelish;Stannis-Baratheon;8
Petyr-Baelish;Symond-Templeton;5
Petyr-Baelish;Tomard;4
Petyr-Baelish;Tyrion-Lannister;71
Petyr-Baelish;Tywin-Lannister;5
Petyr-Baelish;Varys;60
Petyr-Baelish;Yohn-Royce;15
Petyr-Frey;Ryman-Frey;4
Petyr-Frey;Walder-Frey;4
Pia;Qyburn;3
Pia;Tyrion-Lannister;3
Podrick-Payne;Sansa-Stark;7
Podrick-Payne;Tyrion-Lannister;40
Podrick-Payne;Tywin-Lannister;4
Polliver;Rafford;17
Polliver;Sandor-Clegane;22
Polliver;Sansa-Stark;3
Polliver;Tickler;19
Polliver;Weese;3
Prendahl-na-Ghezn;Sallor;6
Preston-Greenfield;Tyrion-Lannister;3
Puckens;Pycelle;3
Puckens;Shortear;3
Pyat-Pree;Xaro-Xhoan-Daxos;10
Pycelle;Qyburn;10
Pycelle;Renly-Baratheon;7
Pycelle;Robert-Baratheon;29
Pycelle;Sansa-Stark;8
Pycelle;Shagga;4
Pycelle;Stannis-Baratheon;12
Pycelle;Tyrion-Lannister;33
Pycelle;Tywin-Lannister;13
Pycelle;Varys;35
Pycelle;Walder-Frey;3
Pyg;Shagwell;8
Pyg;Timeon;7
Pyg;Vargo-Hoat;3
Pylos;Shireen-Baratheon;9
Pylos;Stannis-Baratheon;15
Pypar;Rast;4
Pypar;Samwell-Tarly;29
Pypar;Satin;4
Pypar;Todder;12
Qarl-the-Maid;Tristifer-Botley;5
Qavo-Nogarys;Tyrion-Lannister;6
Qhorin-Halfhand;Ragwyle;3
Qhorin-Halfhand;Rattleshirt;10
Qhorin-Halfhand;Samwell-Tarly;6
Qhorin-Halfhand;Stonesnake;6
Qhorin-Halfhand;Thoren-Smallwood;3
Qhorin-Halfhand;Ygritte;5
Qotho;Quaro;4
Quaro;Rakharo;6
Quellon-Greyjoy;Victarion-Greyjoy;4
Quentyn-Martell;Tattered-Prince;14
Quentyn-Martell;Trystane-Martell;3
Quhuru-Mo;Samwell-Tarly;4
Quhuru-Mo;Xhondo;4
Qyburn;Robert-Strong;4
Qyburn;Roose-Bolton;6
Qyburn;Stannis-Baratheon;3
Qyburn;Walton;4
Rafford;Sandor-Clegane;10
Rafford;Tickler;14
Ralf-(Limper);Victarion-Greyjoy;7
Ralf-Stonehouse;Victarion-Greyjoy;3
Ramsay-Snow;Reek;4
Ramsay-Snow;Robb-Stark;7
Ramsay-Snow;Rodrik-Cassel;5
Ramsay-Snow;Roose-Bolton;23
Ramsay-Snow;Skinner;5
Ramsay-Snow;Sour-Alyn;6
Ramsay-Snow;Stannis-Baratheon;8
Ramsay-Snow;Theon-Greyjoy;101
Ramsay-Snow;Walder-Frey-(son-of-Merrett);3
Ramsay-Snow;Wyman-Manderly;5
Ramsay-Snow;Yellow-Dick;7
Randyll-Tarly;Renly-Baratheon;6
Randyll-Tarly;Robert-Strong;3
Randyll-Tarly;Robett-Glover;3
Randyll-Tarly;Samwell-Tarly;9
Randyll-Tarly;Stannis-Baratheon;3
Rast;Samwell-Tarly;3
Rattleshirt;Ryk;4
Rattleshirt;Styr;8
Rattleshirt;Tormund;5
Rattleshirt;Weeper;5
Rattleshirt;Ygritte;15
Raymun-Darry;Robert-Baratheon;8
Raynald-Westerling;Robb-Stark;8
Raynald-Westerling;Rollam-Westerling;3
Raynard;Torbert;4
Renly-Baratheon;Robb-Stark;25
Renly-Baratheon;Robert-Baratheon;80
Renly-Baratheon;Sandor-Clegane;7
Renly-Baratheon;Sansa-Stark;16
Renly-Baratheon;Stannis-Baratheon;110
Renly-Baratheon;Steffon-Baratheon;3
Renly-Baratheon;Tyrion-Lannister;23
Renly-Baratheon;Tywin-Lannister;3
Renly-Baratheon;Varys;18
Rennifer-Longwaters;Rugen;3
Reznak-mo-Reznak;Skahaz-mo-Kandaq;5
Rhaegar-Frey;Wyman-Manderly;3
Rhaegar-Targaryen;Rhaella-Targaryen;3
Rhaegar-Targaryen;Robert-Baratheon;48
Rhaegar-Targaryen;Sansa-Stark;3
Rhaegar-Targaryen;Tywin-Lannister;4
Rhaegar-Targaryen;Viserys-Targaryen;15
Rhaella-Targaryen;Viserys-Targaryen;3
Rhaenys-Targaryen;Visenya-Targaryen;3
Richard-Horpe;Stannis-Baratheon;3
Rickard-Karstark;Robb-Stark;28
Rickard-Karstark;Roose-Bolton;3
Rickon-Stark;Robb-Stark;53
Rickon-Stark;Rodrik-Cassel;3
Rickon-Stark;Sansa-Stark;20
Rickon-Stark;Theon-Greyjoy;20
Rickon-Stark;Tyrion-Lannister;4
Rickon-Stark;Walder-Frey-(son-of-Merrett);5
Robb-Stark;Robert-Baratheon;9
Robb-Stark;Robin-Flint;3
Robb-Stark;Rodrik-Cassel;27
Robb-Stark;Rollam-Westerling;4
Robb-Stark;Rolph-Spicer;5
Robb-Stark;Roose-Bolton;24
Robb-Stark;Roslin-Frey;4
Robb-Stark;Ryman-Frey;8
Robb-Stark;Samwell-Tarly;4
Robb-Stark;Sansa-Stark;44
Robb-Stark;Stafford-Lannister;5
Robb-Stark;Stannis-Baratheon;22
Robb-Stark;Stevron-Frey;4
Robb-Stark;Stiv;3
Robb-Stark;Sybell-Spicer;3
Robb-Stark;Theon-Greyjoy;76
Robb-Stark;Torrhen-Karstark;3
Robb-Stark;Tristifer-IV-Mudd;3
Robb-Stark;Tyrion-Lannister;44
Robb-Stark;Tywin-Lannister;30
Robb-Stark;Utherydes-Wayn;3
Robb-Stark;Varys;3
Robb-Stark;Walder-Frey;40
Robb-Stark;Walder-Rivers;4
Robb-Stark;Wendel-Manderly;3
Robb-Stark;Willem-Lannister;3
Robb-Stark;Wyman-Manderly;6
Robb-Stark;Yoren;3
Robert-Arryn;Sansa-Stark;17
Robert-Arryn;Terrance-Lynderly;4
Robert-Arryn;Tyrion-Lannister;9
Robert-Arryn;Yohn-Royce;4
Robert-Baratheon;Sandor-Clegane;14
Robert-Baratheon;Sansa-Stark;35
Robert-Baratheon;Stannis-Baratheon;68
Robert-Baratheon;Taena-of-Myr;5
Robert-Baratheon;Thoros-of-Myr;6
Robert-Baratheon;Tommen-Baratheon;12
Robert-Baratheon;Tyrion-Lannister;42
Robert-Baratheon;Tywin-Lannister;29
Robert-Baratheon;Val;3
Robert-Baratheon;Varys;44
Robert-Baratheon;Vayon-Poole;3
Robert-Baratheon;Viserys-Targaryen;16
Robert-Baratheon;Willam-Dustin;3
Robett-Glover;Rorge;3
Robett-Glover;Stannis-Baratheon;4
Robett-Glover;Vargo-Hoat;3
Robin-Flint;Wendel-Manderly;3
Rodrik-Cassel;Roose-Bolton;4
Rodrik-Cassel;Theon-Greyjoy;21
Rodrik-Cassel;Tyrion-Lannister;10
Rodrik-Cassel;Walder-Frey-(son-of-Merrett);3
Rodrik-Cassel;Willis-Wode;7
Rodrik-Cassel;Wyman-Manderly;6
Rodrik-Harlaw;Sigfryd-Harlaw;3
Rodrik-Harlaw;Victarion-Greyjoy;3
Rodrik-Sparr;Victarion-Greyjoy;7
Roger-Ryswell;Theon-Greyjoy;4
Rolly-Duckfield;Tyrion-Lannister;20
Rolly-Duckfield;Yandry;12
Rolly-Duckfield;Ysilla;9
Roose-Bolton;Ryman-Frey;3
Roose-Bolton;Stannis-Baratheon;18
Roose-Bolton;Theon-Greyjoy;14
Roose-Bolton;Tyrion-Lannister;6
Roose-Bolton;Tywin-Lannister;13
Roose-Bolton;Vargo-Hoat;12
Roose-Bolton;Walda-Frey-(daughter-of-Merrett);4
Roose-Bolton;Walder-Frey;3
Roose-Bolton;Walton;6
Roose-Bolton;Wyman-Manderly;5
Roose-Ryswell;Stannis-Baratheon;3
Rorge;Shagwell;4
Rorge;Vargo-Hoat;6
Rorge;Yoren;4
Rorge;Zollo;5
Roslin-Frey;Walder-Frey;9
Rowan;Squirrel;5
Rowan;Theon-Greyjoy;12
Ryk;Tormund;6
Ryk;Ygritte;8
Ryman-Frey;Stevron-Frey;4
Ryman-Frey;Walder-Rivers;5
Salladhor-Saan;Stannis-Baratheon;20
Samwell-Tarly;Small-Paul;19
Samwell-Tarly;Stannis-Baratheon;37
Samwell-Tarly;Theobald;7
Samwell-Tarly;Xhondo;18
Sandor-Clegane;Sansa-Stark;53
Sandor-Clegane;Thoros-of-Myr;16
Sandor-Clegane;Tickler;23
Sandor-Clegane;Timeon;4
Sandor-Clegane;Tommen-Baratheon;5
Sandor-Clegane;Tyrion-Lannister;25
Sansa-Stark;Shae;8
Sansa-Stark;Stannis-Baratheon;11
Sansa-Stark;Tanda-Stokeworth;7
Sansa-Stark;Tomard;3
Sansa-Stark;Tommen-Baratheon;13
Sansa-Stark;Tyrion-Lannister;118
Sansa-Stark;Tysha;3
Sansa-Stark;Tywin-Lannister;6
Sansa-Stark;Varys;8
Sansa-Stark;Willas-Tyrell;5
Sansa-Stark;Yohn-Royce;3
Sarella-Sand;Tyene-Sand;3
Satin;Selyse-Florent;4
Satin;Spare-Boot;4
Scar;Tyrion-Lannister;8
Scar;Yezzan-zo-Qaggaz;4
Scolera;Unella;12
Selyse-Florent;Shireen-Baratheon;8
Selyse-Florent;Stannis-Baratheon;41
Selyse-Florent;Val;15
Selyse-Florent;Wun-Weg-Wun-Dar-Wun;5
Shadd;Wendel-Manderly;3
Shae;Stannis-Baratheon;3
Shae;Symon-Silver-Tongue;3
Shae;Tanda-Stokeworth;3
Shae;Tyrion-Lannister;68
Shae;Tysha;7
Shae;Varys;27
Shagga;Timett;8
Shagga;Tyrion-Lannister;32
Shagga;Ulf-son-of-Umar;4
Shagwell;Timeon;6
Shagwell;Zollo;3
Sharna;Tom-of-Sevenstreams;3
Shireen-Baratheon;Stannis-Baratheon;7
Shireen-Baratheon;Tommen-Baratheon;3
Shireen-Baratheon;Val;4
Shrouded-Lord;Tyrion-Lannister;4
Sigorn;Stannis-Baratheon;3
Simon-Toyne;Smiling-Knight;3
Skinner;Sour-Alyn;6
Skinner;Theon-Greyjoy;4
Sour-Alyn;Theon-Greyjoy;8
Sour-Alyn;Yellow-Dick;3
Squint;Theon-Greyjoy;3
Squirrel;Theon-Greyjoy;7
Stannis-Baratheon;Steffon-Baratheon;3
Stannis-Baratheon;Theomore;3
Stannis-Baratheon;Theon-Greyjoy;10
Stannis-Baratheon;Tommen-Baratheon;16
Stannis-Baratheon;Tycho-Nestoris;7
Stannis-Baratheon;Tyrion-Lannister;52
Stannis-Baratheon;Tywin-Lannister;30
Stannis-Baratheon;Val;15
Stannis-Baratheon;Varys;10
Stannis-Baratheon;William-Foxglove;3
Stannis-Baratheon;Wyman-Manderly;19
Stevron-Frey;Walder-Frey;3
Stonesnake;Ygritte;3
Stygg;Theon-Greyjoy;4
Stygg;Werlag;3
Styr;Tormund;5
Styr;Ygritte;9
Sweets;Tyrion-Lannister;7
Sweets;Yezzan-zo-Qaggaz;6
Sybell-Spicer;Wyman-Manderly;3
Sylva-Santagar;Tyene-Sand;3
Symon-Silver-Tongue;Tyrion-Lannister;7
Symond-Templeton;Yohn-Royce;4
Syrio-Forel;Yoren;3
Taena-of-Myr;Tommen-Baratheon;8
Taena-of-Myr;Tyrion-Lannister;3
Talbert-Serry;Victarion-Greyjoy;10
Tanda-Stokeworth;Tyrion-Lannister;9
Tansy;Tom-of-Sevenstreams;3
Theomore;Wyman-Manderly;3
Theon-Greyjoy;Tyrion-Lannister;3
Theon-Greyjoy;Tywin-Lannister;3
Theon-Greyjoy;Urzen;3
Theon-Greyjoy;Victarion-Greyjoy;3
Theon-Greyjoy;Walda-Frey-(daughter-of-Merrett);3
Theon-Greyjoy;Walder-Frey;4
Theon-Greyjoy;Walder-Frey-(son-of-Jammos);6
Theon-Greyjoy;Walder-Frey-(son-of-Merrett);6
Theon-Greyjoy;Werlag;3
Theon-Greyjoy;Wex-Pyke;17
Theon-Greyjoy;Willow-Witch-eye;4
Theon-Greyjoy;Wyman-Manderly;3
Theon-Greyjoy;Yellow-Dick;5
Thistle;Varamyr;7
Timett;Tyrion-Lannister;13
Timett;Varys;3
Tion-Frey;Willem-Lannister;6
Tommen-Baratheon;Tyrion-Lannister;26
Tommen-Baratheon;Tywin-Lannister;11
Toregg;Tormund;8
Tormund;Val;9
Tormund;Weeper;9
Tormund;Ygritte;11
Tybero-Istarion;Tyrion-Lannister;8
Tyrion-Lannister;Tysha;11
Tyrion-Lannister;Tywin-Lannister;117
Tyrion-Lannister;Vardis-Egen;9
Tyrion-Lannister;Varys;107
Tyrion-Lannister;Viserys-Targaryen;4
Tyrion-Lannister;Vylarr;6
Tyrion-Lannister;Willas-Tyrell;5
Tyrion-Lannister;Willis-Wode;4
Tyrion-Lannister;Yandry;15
Tyrion-Lannister;Yezzan-zo-Qaggaz;17
Tyrion-Lannister;Yoren;10
Tyrion-Lannister;Ysilla;11
Tywin-Lannister;Vargo-Hoat;4
Tywin-Lannister;Varys;9
Tywin-Lannister;Walder-Frey;12
Tywin-Lannister;Weese;7
Tywin-Lannister;Wylis-Manderly;3
Vargo-Hoat;Zollo;3
Victarion-Greyjoy;Wulfe;3
Walder-Frey-(son-of-Jammos);Walder-Frey-(son-of-Merrett);15
Walder-Frey-(son-of-Merrett);Wex-Pyke;4
Waymar-Royce;Will-(prologue);18
Weasel;Weese;6
Woth;Yoren;4
Yandry;Ysilla;14
